Scenario_ID,Variant_ID,Browser,Device,Failure_Reason,Network_Speed,Payment_Method,Retry_Action,User_Type
TS-042,V01175,Safari,Mobile,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01176,Safari,Mobile,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01177,Safari,Tablet,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01178,Safari,Tablet,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01179,Safari,Tablet,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01180,Edge,Desktop,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01181,Edge,Desktop,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01182,Edge,Desktop,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01183,Edge,Mobile,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01184,Edge,Mobile,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01185,Edge,Mobile,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01186,Edge,Tablet,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01187,Edge,Tablet,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01188,Edge,Tablet,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01189,Chrome,Desktop,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01190,Chrome,Desktop,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01191,Chrome,Desktop,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01192,Chrome,Mobile,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01193,Chrome,Mobile,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01194,Chrome,Mobile,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01195,Chrome,Tablet,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01196,Chrome,Tablet,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01197,Chrome,Tablet,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01198,Firefox,Desktop,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01199,Firefox,Desktop,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01200,Firefox,Desktop,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01201,Firefox,Mobile,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01202,Firefox,Mobile,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01203,Firefox,Mobile,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01204,Firefox,Tablet,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01205,Firefox,Tablet,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01206,Firefox,Tablet,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01207,Safari,Desktop,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01208,Safari,Desktop,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01209,Safari,Desktop,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01210,Safari,Mobile,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01211,Safari,Mobile,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01212,Safari,Mobile,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01213,Safari,Tablet,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01214,Safari,Tablet,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01215,Safari,Tablet,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01216,Edge,Desktop,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01217,Edge,Desktop,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01218,Edge,Desktop,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01219,Edge,Mobile,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01220,Edge,Mobile,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01221,Edge,Mobile,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01222,Edge,Tablet,Invalid_Card,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01223,Edge,Tablet,Invalid_Card,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01224,Edge,Tablet,Invalid_Card,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01225,Chrome,Desktop,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01226,Chrome,Desktop,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01227,Chrome,Desktop,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01228,Chrome,Mobile,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01229,Chrome,Mobile,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01230,Chrome,Mobile,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01231,Chrome,Tablet,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01232,Chrome,Tablet,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01233,Chrome,Tablet,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01234,Firefox,Desktop,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01235,Firefox,Desktop,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01236,Firefox,Desktop,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01237,Firefox,Mobile,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01238,Firefox,Mobile,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01239,Firefox,Mobile,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01240,Firefox,Tablet,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01241,Firefox,Tablet,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01242,Firefox,Tablet,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01243,Safari,Desktop,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01244,Safari,Desktop,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01245,Safari,Desktop,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01246,Safari,Mobile,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01247,Safari,Mobile,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01248,Safari,Mobile,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01249,Safari,Tablet,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01250,Safari,Tablet,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01251,Safari,Tablet,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01252,Edge,Desktop,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01253,Edge,Desktop,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01254,Edge,Desktop,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01255,Edge,Mobile,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01256,Edge,Mobile,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01257,Edge,Mobile,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01258,Edge,Tablet,Invalid_Card,High,Net_Banking,Change_Method,Buyer
TS-042,V01259,Edge,Tablet,Invalid_Card,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01260,Edge,Tablet,Invalid_Card,Low,Net_Banking,Change_Method,Buyer
TS-042,V01261,Chrome,Desktop,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01262,Chrome,Desktop,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01263,Chrome,Desktop,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01264,Chrome,Mobile,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01265,Chrome,Mobile,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01266,Chrome,Mobile,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01267,Chrome,Tablet,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01268,Chrome,Tablet,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01269,Chrome,Tablet,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01270,Firefox,Desktop,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01271,Firefox,Desktop,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01272,Firefox,Desktop,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01273,Firefox,Mobile,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01274,Firefox,Mobile,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01275,Firefox,Mobile,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01276,Firefox,Tablet,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01277,Firefox,Tablet,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01278,Firefox,Tablet,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01279,Safari,Desktop,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01280,Safari,Desktop,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01281,Safari,Desktop,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01282,Safari,Mobile,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01283,Safari,Mobile,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01284,Safari,Mobile,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01285,Safari,Tablet,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01286,Safari,Tablet,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01287,Safari,Tablet,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01288,Edge,Desktop,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01289,Edge,Desktop,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01290,Edge,Desktop,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01291,Edge,Mobile,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01292,Edge,Mobile,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01293,Edge,Mobile,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01294,Edge,Tablet,Invalid_Card,High,Net_Banking,Cancel,Buyer
TS-042,V01295,Edge,Tablet,Invalid_Card,Medium,Net_Banking,Cancel,Buyer
TS-042,V01296,Edge,Tablet,Invalid_Card,Low,Net_Banking,Cancel,Buyer
TS-042,V01297,Chrome,Desktop,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01298,Chrome,Desktop,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01299,Chrome,Desktop,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01300,Chrome,Mobile,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01301,Chrome,Mobile,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01302,Chrome,Mobile,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01303,Chrome,Tablet,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01304,Chrome,Tablet,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01305,Chrome,Tablet,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01306,Firefox,Desktop,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01307,Firefox,Desktop,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01308,Firefox,Desktop,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01309,Firefox,Mobile,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01310,Firefox,Mobile,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01311,Firefox,Mobile,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01312,Firefox,Tablet,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01313,Firefox,Tablet,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01314,Firefox,Tablet,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01315,Safari,Desktop,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01316,Safari,Desktop,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01317,Safari,Desktop,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01318,Safari,Mobile,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01319,Safari,Mobile,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01320,Safari,Mobile,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01321,Safari,Tablet,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01322,Safari,Tablet,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01323,Safari,Tablet,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01324,Edge,Desktop,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01325,Edge,Desktop,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01326,Edge,Desktop,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01327,Edge,Mobile,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01328,Edge,Mobile,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01329,Edge,Mobile,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01330,Edge,Tablet,Declined,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01331,Edge,Tablet,Declined,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01332,Edge,Tablet,Declined,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01333,Chrome,Desktop,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01334,Chrome,Desktop,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01335,Chrome,Desktop,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01336,Chrome,Mobile,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01337,Chrome,Mobile,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01338,Chrome,Mobile,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01339,Chrome,Tablet,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01340,Chrome,Tablet,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01341,Chrome,Tablet,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01342,Firefox,Desktop,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01343,Firefox,Desktop,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01344,Firefox,Desktop,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01345,Firefox,Mobile,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01346,Firefox,Mobile,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01347,Firefox,Mobile,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01348,Firefox,Tablet,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01349,Firefox,Tablet,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01350,Firefox,Tablet,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01351,Safari,Desktop,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01352,Safari,Desktop,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01353,Safari,Desktop,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01354,Safari,Mobile,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01355,Safari,Mobile,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01356,Safari,Mobile,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01357,Safari,Tablet,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01358,Safari,Tablet,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01359,Safari,Tablet,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01360,Edge,Desktop,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01361,Edge,Desktop,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01362,Edge,Desktop,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01363,Edge,Mobile,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01364,Edge,Mobile,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01365,Edge,Mobile,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01366,Edge,Tablet,Declined,High,Net_Banking,Change_Method,Buyer
TS-042,V01367,Edge,Tablet,Declined,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01368,Edge,Tablet,Declined,Low,Net_Banking,Change_Method,Buyer
TS-042,V01369,Chrome,Desktop,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01370,Chrome,Desktop,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01371,Chrome,Desktop,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01372,Chrome,Mobile,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01373,Chrome,Mobile,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01374,Chrome,Mobile,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01375,Chrome,Tablet,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01376,Chrome,Tablet,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01377,Chrome,Tablet,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01378,Firefox,Desktop,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01379,Firefox,Desktop,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01380,Firefox,Desktop,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01381,Firefox,Mobile,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01382,Firefox,Mobile,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01383,Firefox,Mobile,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01384,Firefox,Tablet,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01385,Firefox,Tablet,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01386,Firefox,Tablet,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01387,Safari,Desktop,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01388,Safari,Desktop,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01389,Safari,Desktop,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01390,Safari,Mobile,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01391,Safari,Mobile,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01392,Safari,Mobile,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01393,Safari,Tablet,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01394,Safari,Tablet,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01395,Safari,Tablet,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01396,Edge,Desktop,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01397,Edge,Desktop,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01398,Edge,Desktop,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01399,Edge,Mobile,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01400,Edge,Mobile,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01401,Edge,Mobile,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01402,Edge,Tablet,Declined,High,Net_Banking,Cancel,Buyer
TS-042,V01403,Edge,Tablet,Declined,Medium,Net_Banking,Cancel,Buyer
TS-042,V01404,Edge,Tablet,Declined,Low,Net_Banking,Cancel,Buyer
TS-042,V01405,Chrome,Desktop,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01406,Chrome,Desktop,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01407,Chrome,Desktop,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01408,Chrome,Mobile,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01409,Chrome,Mobile,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01410,Chrome,Mobile,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01411,Chrome,Tablet,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01412,Chrome,Tablet,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01413,Chrome,Tablet,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01414,Firefox,Desktop,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01415,Firefox,Desktop,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01416,Firefox,Desktop,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01417,Firefox,Mobile,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01418,Firefox,Mobile,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01419,Firefox,Mobile,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01420,Firefox,Tablet,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01421,Firefox,Tablet,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01422,Firefox,Tablet,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01423,Safari,Desktop,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01424,Safari,Desktop,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01425,Safari,Desktop,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01426,Safari,Mobile,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01427,Safari,Mobile,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01428,Safari,Mobile,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01429,Safari,Tablet,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01430,Safari,Tablet,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01431,Safari,Tablet,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01432,Edge,Desktop,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01433,Edge,Desktop,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01434,Edge,Desktop,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01435,Edge,Mobile,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01436,Edge,Mobile,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01437,Edge,Mobile,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01438,Edge,Tablet,Timeout,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01439,Edge,Tablet,Timeout,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01440,Edge,Tablet,Timeout,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01441,Chrome,Desktop,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01442,Chrome,Desktop,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01443,Chrome,Desktop,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01444,Chrome,Mobile,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01445,Chrome,Mobile,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01446,Chrome,Mobile,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01447,Chrome,Tablet,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01448,Chrome,Tablet,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01449,Chrome,Tablet,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01450,Firefox,Desktop,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01451,Firefox,Desktop,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01452,Firefox,Desktop,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01453,Firefox,Mobile,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01454,Firefox,Mobile,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01455,Firefox,Mobile,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01456,Firefox,Tablet,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01457,Firefox,Tablet,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01458,Firefox,Tablet,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01459,Safari,Desktop,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01460,Safari,Desktop,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01461,Safari,Desktop,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01462,Safari,Mobile,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01463,Safari,Mobile,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01464,Safari,Mobile,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01465,Safari,Tablet,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01466,Safari,Tablet,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01467,Safari,Tablet,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01468,Edge,Desktop,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01469,Edge,Desktop,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01470,Edge,Desktop,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01471,Edge,Mobile,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01472,Edge,Mobile,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01473,Edge,Mobile,Timeout,Low,Net_Banking,Change_Method,Buyer
